,int.,,,,,,,,,
ID,CTL,24hr,6hr,3hr,,,,,,
PH_hs_0046687,52.81481481,40.38888889,54.16666667,50.16666667,,,,,,
PH_hs_0046688,3018.074074,2389.361111,2528.472222,2844.333333,,,,,,
PH_hs_0046689,58.59259259,51.16666667,48.5,80.88888889,,,,,,
PH_hs_0046690,42.88888889,22.27777778,22.83333333,15.72222222,,,,,,
PH_hs_0046691,14.51851852,11.11111111,9.777777778,4.444444444,,,,,,
PH_hs_0046692,19.37037037,16.22222222,23.27777778,14.05555556,,,,,,
PH_hs_0046693,8.592592593,11.33333333,8.666666667,7.277777778,,,,,,
PH_hs_0046694,6.481481481,6.388888889,3.833333333,5.111111111,,,,,,
PH_hs_0046695,49.40740741,20.83333333,40.11111111,20.66666667,,,,,,
PH_hs_0046696,48.03703704,32.55555556,28.61111111,35.88888889,,,,,,
PH_hs_0046697,1017.685185,791.5277778,2130.194444,1419.75,,,,,,
PH_hs_0046698,32.40740741,31.86111111,31.83333333,21.27777778,,,,,,
PH_hs_0046699,48.96296296,32.61111111,23.33333333,30.27777778,,,,,,
PH_hs_0046700,43.53703704,43,50.05555556,52,,,,,,
PH_hs_0046701,68,41.83333333,31.55555556,18.22222222,,,,,,
PH_hs_0046702,72.92592593,37.22222222,53.44444444,60.38888889,,,,,,
PH_hs_0046703,7.037037037,6.805555556,4.611111111,3.166666667,,,,,,
PH_hs_0046704,66.77777778,63.11111111,49.44444444,58.77777778,,,,,,
PH_hs_0046705,3.925925926,5.111111111,7.333333333,6.333333333,,,,,,
PH_hs_0046706,3.481481481,3.444444444,5.444444444,3.5,,,,,,
PH_hs_0046707,111.4814815,20.22222222,70.88888889,96.33333333,,,,,,
PH_hs_0046708,49.33333333,42.88888889,44,47.66666667,,,,,,
PH_hs_0046709,28.88888889,19.80555556,21.94444444,16.55555556,,,,,,
PH_hs_0046710,64.98148148,56.88888889,34.05555556,18.05555556,,,,,,
PH_hs_0046711,57.37037037,35.36111111,27.55555556,20.11111111,,,,,,
PH_hs_0046712,9.925925926,8.944444444,10.05555556,3.5,,,,,,
PH_hs_0046713,8.185185185,6.416666667,9.5,5.666666667,,,,,,
PH_hs_0046714,522.3518519,467.6944444,641.4166667,746.8888889,,,,,,
PH_hs_0046715,3.666666667,3.944444444,2.888888889,4.722222222,,,,,,
PH_hs_0046716,14.01851852,16.02777778,17.22222222,13.88888889,,,,,,
PH_hs_0046717,19.2962963,15.05555556,20.77777778,16.83333333,,,,,,
PH_hs_0046718,8.111111111,7.666666667,9.055555556,11.27777778,,,,,,
PH_hs_0046719,371.962963,283.7222222,164.9444444,232.8333333,,,,,,
PH_hs_0046720,320.3333333,249.5277778,237.8611111,218.1666667,,,,,,
PH_hs_0046721,8.62962963,33.69444444,20.05555556,19.16666667,,,,,,
PH_hs_0046722,10.66666667,9.666666667,10.77777778,11.77777778,,,,,,
PH_hs_0046723,31.92592593,33.44444444,26,13.44444444,,,,,,
PH_hs_0046724,1.814814815,2.722222222,1.444444444,3.888888889,,,,,,
PH_hs_0046725,4.925925926,5.611111111,5.833333333,2.666666667,,,,,,
PH_hs_0046726,29.37037037,18.11111111,12.72222222,2.666666667,,,,,,
PH_hs_0046727,9.888888889,9.5,8.555555556,9.277777778,,,,,,
PH_hs_0046728,104.8888889,114.1111111,139.1666667,182.2777778,,,,,,
PH_hs_0046729,2.888888889,3.944444444,2.888888889,2.666666667,,,,,,
PH_hs_0046730,79.66666667,71.72222222,89.11111111,100.3888889,,,,,,
PH_hs_0046731,31.81481481,28.16666667,28.77777778,29.88888889,,,,,,
PH_hs_0046732,16.48148148,14.66666667,13.72222222,16.55555556,,,,,,
PH_hs_0046733,15.33333333,9.944444444,9.055555556,9.277777778,,,,,,
PH_hs_0046734,16.37037037,17.5,10.77777778,7.277777778,,,,,,
PH_hs_0046735,37.85185185,44.02777778,29.11111111,30.27777778,,,,,,
PH_hs_0046736,153.7222222,104.5555556,129.3333333,128.8888889,,,,,,
PH_hs_0046737,26.11111111,20.38888889,19.55555556,22.61111111,,,,,,
PH_hs_0046739,8.888888889,6.805555556,10.77777778,7.944444444,,,,,,
PH_hs_0046740,8.407407407,9.055555556,8.777777778,10.66666667,,,,,,
PH_hs_0046741,7.851851852,10.44444444,9.5,10.61111111,,,,,,
PH_hs_0046742,15.11111111,16.38888889,9.888888889,14.66666667,,,,,,
PH_hs_0046743,227.1296296,156.2777778,135.75,112.0555556,,,,,,
PH_hs_0046744,45.40740741,48.61111111,57.05555556,43.33333333,,,,,,
PH_hs_0046745,358.5555556,242,472.3333333,346.1944444,,,,,,
PH_hs_0046746,188.4814815,96.27777778,313.5833333,205.1666667,,,,,,
PH_hs_0046747,156.0925926,170.6111111,221.5,260,,,,,,
PH_hs_0046748,27.22222222,27.44444444,11.55555556,28.33333333,,,,,,
PH_hs_0046749,465.5555556,242.3888889,167.1111111,131.6111111,,,,,,
PH_hs_0046750,0.962962963,1.333333333,1.222222222,2.555555556,,,,,,
PH_hs_0046751,222.1851852,144.9444444,187.5833333,117.6666667,,,,,,
PH_hs_0046752,6.185185185,5.944444444,8.055555556,9.333333333,,,,,,
PH_hs_0046753,235.4444444,188,240.7222222,144.7777778,,,,,,
PH_hs_0046754,8.037037037,11.27777778,7.666666667,3.5,,,,,,
PH_hs_0046755,46.11111111,89.33333333,37.66666667,31.38888889,,,,,,
PH_hs_0046756,24.07407407,18.61111111,20.94444444,28.55555556,,,,,,
PH_hs_0046757,3.666666667,2.722222222,2.888888889,2.555555556,,,,,,
PH_hs_0046758,32.51851852,18.33333333,42.27777778,28.33333333,,,,,,
PH_hs_0046759,8.703703704,9.666666667,8.055555556,9.777777778,,,,,,
PH_hs_0046760,636.2407407,552.6388889,520.1388889,532.9166667,,,,,,
PH_hs_0046761,172.4074074,133.6666667,156.9444444,200.3888889,,,,,,
PH_hs_0046762,48.59259259,48.16666667,61,80.11111111,,,,,,
PH_hs_0046763,12.14814815,8.833333333,10.05555556,11.11111111,,,,,,
PH_hs_0046764,361.6666667,370.8888889,390.0833333,429.3055556,,,,,,
PH_hs_0046765,64.18518519,77.11111111,76.05555556,69.16666667,,,,,,
PH_hs_0046766,10.48148148,11.27777778,7.833333333,12.94444444,,,,,,
PH_hs_0046767,11.81481481,11.55555556,11.22222222,19.55555556,,,,,,
PH_hs_0046768,252.8888889,182.1111111,138.8055556,104,,,,,,
PH_hs_0046769,33.2962963,34.38888889,21.61111111,18.05555556,,,,,,
PH_hs_0046770,40.11111111,65.16666667,61.72222222,85.38888889,,,,,,
PH_hs_0046771,93.33333333,86.05555556,102.25,85.61111111,,,,,,
PH_hs_0046772,106.1481481,125.1944444,148.7777778,135.25,,,,,,
PH_hs_0046773,632.6111111,421.0555556,352.7777778,272.6944444,,,,,,
PH_hs_0046774,130.8888889,99.22222222,104.3611111,127.4444444,,,,,,
PH_hs_0046775,1563.814815,539.8611111,1223.388889,1212.333333,,,,,,
PH_hs_0046776,18.55555556,18.05555556,18.94444444,22.61111111,,,,,,
PH_hs_0046777,5.259259259,4.222222222,5.833333333,4.722222222,,,,,,
PH_hs_0046778,209.5,160.9444444,215.0555556,232.5833333,,,,,,
PH_hs_0046779,34.55555556,28.88888889,37.94444444,30.16666667,,,,,,
PH_hs_0046780,53.88888889,43.72222222,69.38888889,53,,,,,,
PH_hs_0046781,58.62962963,50.5,56.83333333,66,,,,,,
PH_hs_0046782,25.44444444,20.61111111,7.611111111,12.38888889,,,,,,
PH_hs_0046783,16.88888889,10.88888889,11.16666667,9.888888889,,,,,,
PH_hs_0046784,22.96296296,11.27777778,11.16666667,15.11111111,,,,,,
PH_hs_0046785,37.2962963,31.11111111,33.16666667,40.72222222,,,,,,
PH_hs_0046786,82.42592593,46.05555556,95.66666667,62,,,,,,
PH_hs_0046787,12.51851852,15.83333333,15.27777778,20.38888889,,,,,,
PH_hs_0046788,9.592592593,9.083333333,6.277777778,3.888888889,,,,,,
PH_hs_0046789,314.8518519,265.7777778,216.2222222,186.6111111,,,,,,
PH_hs_0046790,22.11111111,26.27777778,26.44444444,17.11111111,,,,,,
PH_hs_0046791,1370.444444,1227.638889,1168.111111,1475,,,,,,
PH_hs_0046792,198.5740741,137.5555556,91.22222222,66.77777778,,,,,,
PH_hs_0046793,43.66666667,41.83333333,64.22222222,47,,,,,,
PH_hs_0046794,2142.333333,2322.722222,2104.333333,2171.388889,,,,,,
PH_hs_0046795,34.48148148,33.55555556,26.5,27.61111111,,,,,,
PH_hs_0046796,7.962962963,6.055555556,0.777777778,3.888888889,,,,,,
PH_hs_0046797,8,2.277777778,4.833333333,2.666666667,,,,,,
PH_hs_0046798,26.07407407,27.33333333,20.33333333,19.05555556,,,,,,
PH_hs_0046799,41.37037037,47.5,26.55555556,32.38888889,,,,,,
PH_hs_0046800,18.18518519,12.5,11.83333333,9.222222222,,,,,,
PH_hs_0046801,11.37037037,10,10.22222222,10.61111111,,,,,,
PH_hs_0046802,5.518518519,7.222222222,7.666666667,7.944444444,,,,,,
PH_hs_0046803,2.222222222,2.611111111,2.388888889,4.722222222,,,,,,
PH_hs_0046804,72.14814815,65,66.83333333,59.72222222,,,,,,
PH_hs_0046805,11.62962963,12.80555556,12.22222222,14.16666667,,,,,,
PH_hs_0046806,35.48148148,46.77777778,35.77777778,16.16666667,,,,,,
PH_hs_0046807,1.962962963,0.75,2.388888889,5.5,,,,,,
PH_hs_0046808,23.55555556,14.61111111,29.33333333,20.27777778,,,,,,
PH_hs_0046809,154.8703704,134.7222222,148.9444444,119.7777778,,,,,,
PH_hs_0046810,139.1851852,106.9444444,110.3888889,88.94444444,,,,,,
PH_hs_0046811,799.6111111,744.9444444,636.5555556,892.6666667,,,,,,
PH_hs_0046812,21.2962963,17.86111111,18.61111111,26.33333333,,,,,,
PH_hs_0046813,65.53703704,48.16666667,50.05555556,46.88888889,,,,,,
PH_hs_0046814,338.2407407,250.9166667,264.0555556,180.7777778,,,,,,
PH_hs_0046815,16.48148148,16.63888889,16.55555556,19.05555556,,,,,,
PH_hs_0046816,959.1111111,485.0555556,524.5,371.3333333,,,,,,
PH_hs_0046817,23.07407407,19.94444444,19.88888889,17.66666667,,,,,,
PH_hs_0046818,11.51851852,11.55555556,6.944444444,5.5,,,,,,
PH_hs_0046819,61.2962963,54.83333333,36.83333333,35.44444444,,,,,,
PH_hs_0046820,203.6111111,132.3333333,227.8333333,175.75,,,,,,
PH_hs_0046821,13.62962963,11.72222222,10.55555556,10.61111111,,,,,,
PH_hs_0046822,3.222222222,2.722222222,5.444444444,3.888888889,,,,,,
PH_hs_0046823,45.07407407,47.22222222,45.22222222,27.61111111,,,,,,
PH_hs_0046824,11.07407407,19.16666667,10.44444444,7.666666667,,,,,,
PH_hs_0046825,91.5,73.44444444,70.83333333,61.66666667,,,,,,
PH_hs_0046826,26.48148148,25.66666667,20.94444444,24.11111111,,,,,,
PH_hs_0046827,18.22222222,10.83333333,12.55555556,8.277777778,,,,,,
PH_hs_0046828,94.88888889,58.77777778,72.44444444,63.05555556,,,,,,
PH_hs_0046829,259.3703704,232.5555556,160.3888889,125.8888889,,,,,,
PH_hs_0046830,6.185185185,3.944444444,7.166666667,8.611111111,,,,,,
PH_hs_0046831,77.2962963,66.11111111,68.5,51.16666667,,,,,,
PH_hs_0046832,66.5,53.33333333,37.27777778,42.38888889,,,,,,
PH_hs_0046833,122.9259259,71.88888889,87.77777778,45.83333333,,,,,,
PH_hs_0046834,365.7777778,248.7222222,330.3888889,323.6666667,,,,,,
PH_hs_0046835,14.92592593,13.38888889,14.66666667,13.55555556,,,,,,
PH_hs_0046836,11.81481481,8.388888889,5.222222222,5.666666667,,,,,,
PH_hs_0046837,35.96296296,33.55555556,42.11111111,32.72222222,,,,,,
PH_hs_0046838,103.8148148,110.4722222,112.3888889,135.6111111,,,,,,
PH_hs_0046839,0.888888889,0.75,1.333333333,2.666666667,,,,,,
PH_hs_0046840,41,48.41666667,43.77777778,42.11111111,,,,,,
PH_hs_0046841,8.185185185,13.5,9.166666667,10.44444444,,,,,,
PH_hs_0046843,2.37037037,3.055555556,4.222222222,1.944444444,,,,,,
PH_hs_0046844,213.1851852,144.3888889,432.1111111,421.25,,,,,,
PH_hs_0046845,1.925925926,2.722222222,3.888888889,4.722222222,,,,,,
PH_hs_0046846,91.59259259,75.11111111,85.83333333,89.72222222,,,,,,
PH_hs_0046847,0.407407407,1.083333333,2.944444444,0.388888889,,,,,,
PH_hs_0046848,28.25925926,21.33333333,28.16666667,26.5,,,,,,
PH_hs_0046849,33.14814815,36.05555556,40.27777778,41.38888889,,,,,,
PH_hs_0046850,22.66666667,16.27777778,24.94444444,15.38888889,,,,,,
PH_hs_0046851,47.2962963,39.19444444,51.77777778,66.72222222,,,,,,
PH_hs_0046852,21.2962963,13.05555556,27.83333333,21.22222222,,,,,,
PH_hs_0046853,6.185185185,6.333333333,10.77777778,6.166666667,,,,,,
PH_hs_0046854,14.88888889,11.27777778,16.55555556,9.277777778,,,,,,
PH_hs_0046855,31.55555556,22.72222222,23.61111111,20.27777778,,,,,,
PH_hs_0046856,150.5185185,120.8888889,160.1666667,117.4444444,,,,,,
PH_hs_0046857,47,30.75,35.27777778,44.61111111,,,,,,
PH_hs_0046858,25,19.44444444,33.55555556,22.61111111,,,,,,
PH_hs_0046859,76.25925926,101,57.22222222,45.72222222,,,,,,
PH_hs_0046860,95.81481481,80.11111111,87.30555556,111.6111111,,,,,,
PH_hs_0046861,108.8888889,63.91666667,52.61111111,57.27777778,,,,,,
PH_hs_0046862,103.7592593,79.77777778,79,59.44444444,,,,,,
PH_hs_0046863,12.03703704,9.055555556,6.111111111,7.722222222,,,,,,
PH_hs_0046864,39.40740741,37.77777778,33.97222222,30,,,,,,
PH_hs_0046865,37.07407407,33.88888889,38.44444444,21.88888889,,,,,,
PH_hs_0046866,11.14814815,12.38888889,8.944444444,4.444444444,,,,,,
PH_hs_0046867,186.8518519,130.6111111,69.88888889,83.83333333,,,,,,
PH_hs_0046868,15.7037037,18.22222222,14.61111111,17.38888889,,,,,,
PH_hs_0046869,370.9444444,234.6111111,510.6111111,473.6666667,,,,,,
PH_hs_0046870,34.92592593,36.72222222,35.05555556,26.94444444,,,,,,
PH_hs_0046871,72.03703704,60.72222222,72.05555556,59.27777778,,,,,,
PH_hs_0046872,15.55555556,17.27777778,17.55555556,10.66666667,,,,,,
PH_hs_0046873,15.51851852,11.94444444,13.72222222,7.277777778,,,,,,
PH_hs_0046874,422.7777778,234.5833333,260.6388889,184.4444444,,,,,,
PH_hs_0046875,56.2962963,48.88888889,52.38888889,47,,,,,,
PH_hs_0046876,312.3518519,151.0555556,172.6944444,175.7222222,,,,,,
PH_hs_0046877,32.25925926,30.16666667,25.5,27.72222222,,,,,,
PH_hs_0046878,101.5555556,97.19444444,72.27777778,48.11111111,,,,,,
PH_hs_0046879,73.55555556,65.44444444,105.1111111,99.66666667,,,,,,
PH_hs_0046880,30.11111111,17.13888889,26.33333333,19.88888889,,,,,,
PH_hs_0046881,34.07407407,31.72222222,56.66666667,56.72222222,,,,,,
PH_hs_0046882,174.9259259,132.7777778,88.5,95.66666667,,,,,,
PH_hs_0046883,38.37037037,39.33333333,40.22222222,34,,,,,,
PH_hs_0046884,69.96296296,66.66666667,65.27777778,50.66666667,,,,,,
PH_hs_0046885,423.6296296,306.1944444,313.5833333,376.6944444,,,,,,
PH_hs_0046886,43.14814815,39.38888889,44.16666667,52.27777778,,,,,,
PH_hs_0046887,35.7037037,31.72222222,27.33333333,29,,,,,,
PH_hs_0046888,1.777777778,2.277777778,2.277777778,2.666666667,,,,,,
PH_hs_0046889,17.44444444,13.22222222,10.05555556,12.27777778,,,,,,
PH_hs_0046890,12.37037037,10.41666667,10.77777778,6.333333333,,,,,,
PH_hs_0046891,265.7222222,187.0555556,129.2777778,131.3888889,,,,,,
PH_hs_0046892,15.66666667,16.77777778,16.66666667,14.05555556,,,,,,
PH_hs_0046893,38.55555556,30.58333333,48.66666667,41.72222222,,,,,,
PH_hs_0046894,25.88888889,14.33333333,24.83333333,15.05555556,,,,,,
PH_hs_0046895,27.2962963,25.11111111,30.88888889,21.88888889,,,,,,
PH_hs_0046896,16.66666667,12.47222222,15.61111111,12,,,,,,
PH_hs_0046897,3.814814815,7.25,2.388888889,6.333333333,,,,,,
PH_hs_0046898,113.3333333,104.8888889,119.6666667,150.3333333,,,,,,
PH_hs_0046899,78.14814815,98.16666667,48.27777778,63.05555556,,,,,,
PH_hs_0046900,12.68518519,10,5.833333333,7.944444444,,,,,,
PH_hs_0046901,52.11111111,40.66666667,56.77777778,44.83333333,,,,,,
PH_hs_0046902,141.5185185,109.5555556,124.1111111,136.2222222,,,,,,
PH_hs_0046903,91.37037037,83.66666667,86.05555556,100.8333333,,,,,,
PH_hs_0046904,4.62962963,2.472222222,2.944444444,4.722222222,,,,,,
PH_hs_0046905,142.6851852,86.33333333,102,92.27777778,,,,,,
PH_hs_0046906,179.8518519,126.1666667,185.9722222,164.1666667,,,,,,
PH_hs_0046907,13.18518519,15.88888889,12.83333333,18.22222222,,,,,,
PH_hs_0046908,33.44444444,28.05555556,47.11111111,41.5,,,,,,
PH_hs_0046909,93.14814815,56.38888889,66.5,59.72222222,,,,,,
PH_hs_0046910,16.03703704,13.83333333,13.66666667,9.277777778,,,,,,
PH_hs_0046911,108.6851852,96,107.9444444,115.6111111,,,,,,
PH_hs_0046912,34.96296296,33.88888889,53.77777778,45.5,,,,,,
PH_hs_0046913,320.6481481,168.5,409.0277778,256.5833333,,,,,,
PH_hs_0046914,40.59259259,45.16666667,38.94444444,26.5,,,,,,
PH_hs_0046915,52.83333333,37.27777778,27.5,37.61111111,,,,,,
PH_hs_0046916,28.85185185,11.44444444,16.66666667,16.77777778,,,,,,
PH_hs_0046917,28.85185185,21.88888889,32.05555556,26.22222222,,,,,,
PH_hs_0046918,657.1851852,484.1388889,370.7222222,261.2222222,,,,,,
PH_hs_0046919,120.7222222,109.5277778,90.61111111,88.11111111,,,,,,
PH_hs_0046920,49,45.83333333,55.52777778,65.44444444,,,,,,
PH_hs_0046921,2.703703704,2.611111111,4.444444444,1.944444444,,,,,,
PH_hs_0046922,518.8518519,379.9166667,295.3888889,326.6666667,,,,,,
PH_hs_0046923,925.8703704,1279.611111,664.3611111,733.0555556,,,,,,
PH_hs_0046924,31.33333333,25.05555556,35.55555556,32.72222222,,,,,,
PH_hs_0046925,14.18518519,18.61111111,18.11111111,23.27777778,,,,,,
PH_hs_0046926,14.11111111,15.77777778,21.83333333,16.55555556,,,,,,
PH_hs_0046927,51.92592593,44.66666667,47.38888889,55,,,,,,
PH_hs_0046928,57.51851852,35.36111111,61.88888889,66.66666667,,,,,,
PH_hs_0046929,26.18518519,28.22222222,34.66666667,39.5,,,,,,
PH_hs_0046930,30.88888889,24.66666667,31.33333333,28.83333333,,,,,,
PH_hs_0046931,27.74074074,20.77777778,24.11111111,26.22222222,,,,,,
PH_hs_0046932,6.222222222,6.805555556,4.444444444,7.944444444,,,,,,
PH_hs_0046933,53.37037037,64.66666667,55.83333333,59.72222222,,,,,,
PH_hs_0046934,44.2962963,33.22222222,42.44444444,63.66666667,,,,,,
PH_hs_0046935,71.83333333,62.19444444,76.61111111,54.44444444,,,,,,
PH_hs_0046936,481.6111111,362.1944444,287,350.3055556,,,,,,
PH_hs_0046937,129.2592593,70.91666667,89.33333333,65.16666667,,,,,,
PH_hs_0046938,19.85185185,21.5,11.55555556,6.888888889,,,,,,
PH_hs_0046939,105.1666667,90.27777778,114.7777778,127.1666667,,,,,,
PH_hs_0046940,266.5555556,165,363.0833333,380.1111111,,,,,,
PH_hs_0046941,6.555555556,9.444444444,11.27777778,9.333333333,,,,,,
PH_hs_0046942,440.462963,265.8888889,148.8888889,80.27777778,,,,,,
PH_hs_0046943,147.5740741,93.16666667,88.55555556,67.72222222,,,,,,
PH_hs_0046944,3.111111111,3.944444444,2.388888889,3.888888889,,,,,,
PH_hs_0046945,155.5185185,125.5555556,82.11111111,110.6666667,,,,,,
PH_hs_0046946,13.96296296,12.72222222,16.55555556,12.94444444,,,,,,
PH_hs_0046947,12.40740741,9.5,8.388888889,9.333333333,,,,,,
PH_hs_0046948,11.2962963,11.11111111,6.333333333,7,,,,,,
PH_hs_0046949,114.5185185,80.66666667,78.5,78.38888889,,,,,,
PH_hs_0046950,212.6666667,149,73.27777778,111.6111111,,,,,,
PH_hs_0046951,652.5185185,529.3055556,506.4444444,589.3888889,,,,,,
PH_hs_0046952,13.37037037,10.83333333,23.38888889,12,,,,,,
PH_hs_0046953,8.666666667,7.694444444,10.38888889,6.333333333,,,,,,
PH_hs_0046954,77.11111111,107.8333333,95.05555556,88.22222222,,,,,,
PH_hs_0046955,31.2962963,50.02777778,38.38888889,46.27777778,,,,,,
PH_hs_0046956,103.2037037,71.66666667,118.3055556,104.8333333,,,,,,
PH_hs_0046957,5.148148148,6.805555556,9.777777778,7.722222222,,,,,,
PH_hs_0046958,2.259259259,2.722222222,4.611111111,7.722222222,,,,,,
PH_hs_0046959,38.85185185,33.83333333,36.11111111,34.38888889,,,,,,
PH_hs_0046960,158.7407407,135,180.4166667,158.1111111,,,,,,
PH_hs_0046961,20.85185185,21.16666667,23.72222222,19.88888889,,,,,,
PH_hs_0046962,798.1851852,560.9444444,716.9444444,820,,,,,,
PH_hs_0046963,727.037037,574.6111111,725.7777778,812,,,,,,
PH_hs_0046964,278.5185185,153.1666667,258.1666667,268.3888889,,,,,,
PH_hs_0046965,100.2777778,87.33333333,105.0555556,105.8333333,,,,,,
PH_hs_0046966,36.74074074,24.33333333,33.83333333,27.38888889,,,,,,
PH_hs_0046967,768.4444444,491.1111111,285.2777778,550.6666667,,,,,,
PH_hs_0046968,51.14814815,36.16666667,37.27777778,52.61111111,,,,,,
PH_hs_0046969,62.40740741,54.94444444,46.66666667,53,,,,,,
PH_hs_0046970,6.259259259,5.055555556,1.722222222,3.5,,,,,,
PH_hs_0046971,153.9074074,187.9444444,145.1111111,158.1666667,,,,,,
PH_hs_0046972,3.259259259,3.944444444,6.277777778,4.722222222,,,,,,
PH_hs_0046973,30.33333333,19.33333333,19.33333333,20.38888889,,,,,,
PH_hs_0046974,12.14814815,6.888888889,16.38888889,9.888888889,,,,,,
PH_hs_0046975,33.77777778,26.22222222,14.5,3.888888889,,,,,,
PH_hs_0046976,4.666666667,5.777777778,4.444444444,6.888888889,,,,,,
PH_hs_0046977,5.185185185,5.055555556,7.222222222,4.722222222,,,,,,
PH_hs_0046978,7.148148148,6.416666667,10.05555556,7.944444444,,,,,,
PH_hs_0046979,115.2222222,62.05555556,98.38888889,96.11111111,,,,,,
PH_hs_0046980,60.7037037,40.55555556,39.94444444,41.5,,,,,,
PH_hs_0046981,45.81481481,38.66666667,42.61111111,61,,,,,,
PH_hs_0046982,1.814814815,1.333333333,0.777777778,5.666666667,,,,,,
PH_hs_0046983,47.7962963,58.33333333,55.66666667,63.72222222,,,,,,
PH_hs_0046984,8.666666667,8.611111111,11.22222222,7.944444444,,,,,,
PH_hs_0046985,4.444444444,5.388888889,5.833333333,8.611111111,,,,,,
PH_hs_0046986,13.44444444,7.666666667,8.555555556,7.277777778,,,,,,
PH_hs_0046987,4.666666667,3.388888889,1.333333333,3.5,,,,,,
PH_hs_0046988,23.44444444,19.72222222,20.77777778,21.88888889,,,,,,
PH_hs_0046989,29.62962963,34.11111111,26.33333333,22.61111111,,,,,,
PH_hs_0046990,37.44444444,27.5,29.16666667,21.27777778,,,,,,
PH_hs_0046991,50.42592593,47.22222222,61.61111111,44.83333333,,,,,,
PH_hs_0046992,236.8333333,255.1666667,215.4444444,231.3333333,,,,,,
PH_hs_0046993,7,7.666666667,7.166666667,10.94444444,,,,,,
PH_hs_0046994,1497.574074,2120.833333,1109.222222,1489.75,,,,,,
PH_hs_0046995,25.62962963,26.72222222,16.22222222,17.55555556,,,,,,
PH_hs_0046996,32,28.11111111,21.55555556,31.83333333,,,,,,
PH_hs_0046997,25.44444444,21,17.22222222,15.44444444,,,,,,
PH_hs_0046998,53.51851852,49.44444444,51.66666667,69.16666667,,,,,,
PH_hs_0046999,34.22222222,34.05555556,27.33333333,27.55555556,,,,,,
PH_hs_0047000,3.259259259,5.055555556,3,6.333333333,,,,,,
PH_hs_0047001,7.111111111,6.333333333,5.833333333,6.333333333,,,,,,
PH_hs_0047002,40.40740741,38.94444444,25.77777778,35.44444444,,,,,,
PH_hs_0047003,91.01851852,78.11111111,76.88888889,63.38888889,,,,,,
PH_hs_0047004,63.18518519,45.27777778,37.22222222,26.55555556,,,,,,
PH_hs_0047005,121.2592593,106,89.55555556,138.2777778,,,,,,
PH_hs_0047006,20.81481481,27.08333333,22,19.38888889,,,,,,
PH_hs_0047007,15.85185185,12.94444444,14.94444444,11.11111111,,,,,,
PH_hs_0047008,104.4074074,77.44444444,90.44444444,58.94444444,,,,,,
PH_hs_0047009,19.62962963,15.11111111,19,20.38888889,,,,,,
