name,geneID,1460_6hr,1460_24hr,1461_6hr,1461_24hr,1460_6hr_log2,1460_24hrlog2,1461_6hr_log2,1461_24hr_log2
SSX1|SSX8|SSX5|SSX6|SSX4|SSX4B|SSX2|SSX2B|SSX3|SSX7,PH_hs_0062218,136.0208333,133.9444444,111.8611111,116.1388889,0.572641102,0.55044821,0.290522032,0.344664603
CLMN,PH_hs_0060614,52.125,51.97222222,49.33333333,52.55555556,0.121447928,0.117213197,0.04203522,0.133315727
XRCC6,PH_hs_0060504,11969.16667,8519.083333,9571.444444,9700.416667,-0.271621976,-0.762174579,-0.594136121,-0.574826064
HSPE1,PH_hs_0035144,671.6666667,1401.944444,1328.222222,1334.972222,-0.429109209,0.632502633,0.554569994,0.561883176
SLC35D2,PH_hs_0035883,226.5,194.3611111,193.8055556,216.9166667,-0.124999992,-0.345771457,-0.349901115,-0.187370136
TMEM151A,PH_hs_0024596,44.5,43.91666667,42.86111111,42.86111111,0.138854995,0.119818215,0.084718909,0.084718909
BTBD6,PH_hs_0000764,479.0416667,399.2777778,401.5138889,443.0833333,0.208054108,-0.054704258,-0.046647144,0.095481023
AFM,PH_hs_0022795,62.91666667,56.04166667,61.52777778,55.77777778,0.502341111,0.335398735,0.47013676,0.32858933
ATF6,PH_hs_0061198,223.75,190.4166667,173.6944444,231.7361111,0.068778278,-0.163949645,-0.296557794,0.11937347
REEP4,PH_hs_0040457,88.5,64.66666667,60.16666667,73.02777778,0.385456509,-0.0671987,-0.171256515,0.108224384
VCX|VCX3A|VCX3B|VCX2,PH_hs_0062234,94.45833333,78.72222222,80.33333333,104.3194444,0.083173594,-0.179733539,-0.150505745,0.226431701
PADI4,PH_hs_0024574,61.79166667,54.72222222,55.63888889,51.08333333,0.47631116,0.301025691,0.324992482,0.201751541
TOMM6,PH_hs_0060626,12255.79167,11944.25,12912.86111,13785.80556,-0.226707098,-0.263854509,-0.151362082,-0.056987205
TMEM42,PH_hs_0020042,894.6875,828.8888889,867.2777778,1106.958333,-0.062939449,-0.173144586,-0.107829166,0.244205705
WFDC3,PH_hs_0035938,80.04166667,64.91666667,69.58333333,66.33333333,0.572251449,0.270089163,0.370242033,0.301234266
FHIT,PH_hs_0030083,61,52.25,54.38888889,49.97222222,0.311128694,0.087750489,0.145631405,0.023445826
RNF25,PH_hs_0029047,167.4583333,150.2361111,153.2777778,176.8888889,0.178204996,0.021634448,0.050551374,0.257246253
PRKACG,PH_hs_0009559,68.45833333,60.72222222,65,57.97222222,0.408321166,0.235319586,0.333534715,0.168456785
KLF7,PH_hs_0061202,65.66666667,56.72222222,58.75,57.08333333,0.636209882,0.424962713,0.47563751,0.434118241
AQP3,PH_hs_0012796,185.7916667,199.8333333,181.2222222,233.6666667,-0.287946867,-0.182835408,-0.323872786,0.042819283
NOS1,PH_hs_0060940,52.66666667,45.38888889,50.16666667,48.44444444,0.381939811,0.16738883,0.31177874,0.261380887
KRTAP21-2,PH_hs_0062581,48.25,45.44444444,50.27777778,43.36111111,0.300902591,0.214477586,0.360294535,0.146775375
FAM207A,PH_hs_0060509,1048.666667,1069.402778,1007.5,1110.138889,0.141165348,0.169414508,0.083389017,0.223349361
C7orf25,PH_hs_0023102,228.2291667,181.625,162.8055556,234.0416667,-0.199542438,-0.529062813,-0.68687568,-0.163260214
MAGEL2,PH_hs_0008370,47.5,46.41666667,50,49.61111111,0.203533394,0.170248802,0.277533976,0.266269149
FCGR1B|FCGR1A|FCGR1C,PH_hs_0060861,4154.791667,4421.708333,4075.555556,5650.861111,-0.580552617,-0.49072489,-0.608332022,-0.136858024
CAMP,PH_hs_0003524,61.75,59.15277778,58.36111111,66.25,0.173580172,0.111586954,0.092148386,0.27506149
MAP1LC3C,PH_hs_0035147,60.875,60,65.29166667,50.44444444,0.276726271,0.255838904,0.377775273,0.005571795
TGIF2LX|TGIF2LY,PH_hs_0062267,35.25,35.5,34.72222222,36.61111111,-0.010195767,-1.44E-15,-0.031959741,0.044462534
CKM,PH_hs_0016409,255.75,256.6527778,230.2361111,310.7361111,0.037623161,0.042706796,-0.11399695,0.31857883
RIF1,PH_hs_0060650,131.7083333,82.66666667,79.55555556,99.63888889,-0.248816028,-0.920785037,-0.976128071,-0.651381818
SLC44A4,PH_hs_0023871,86.04166667,81.33333333,95.44444444,69.41666667,0.48836411,0.407175382,0.637989864,0.178610729
NPFFR1,PH_hs_0032577,49.79166667,45.94444444,48.19444444,53.36111111,0.197655341,0.081641456,0.150617884,0.297539741
SAMD8,PH_hs_0023437,86,74.44444444,88.80555556,69.15277778,0.487665299,0.279492829,0.533978572,0.173115843
UNC5CL,PH_hs_0061210,55.70833333,46.38888889,49.61111111,56.83333333,0.326792027,0.062678164,0.159562142,0.355636206
KIF27,PH_hs_0027978,41.95833333,39.55555556,40.36111111,40.30555556,-0.009993969,-0.095071007,-0.06598545,-0.067972634
SAC3D1,PH_hs_0002080,348.375,376.5277778,447.6944444,398.6388889,0.144907654,0.257022858,0.506780972,0.339349014
ARPC4,PH_hs_0060662,1474.166667,1474.291667,2380.083333,1694.277778,0.078859086,0.078981412,0.769971531,0.279629869
PSG6,PH_hs_0060516,48.70833333,45.11111111,53.22222222,52.16666667,0.2397745,0.129088701,0.36763463,0.338734132
CFHR1|CFH,PH_hs_0038901,36.16666667,35.55555556,34.72222222,37.58333333,0.078556649,0.05397101,0.019755295,0.13398904
PPM1A,PH_hs_0022431,138.7291667,111.4166667,106.7777778,135.0833333,-0.192970021,-0.509276096,-0.570629726,-0.231391471
ISM2,PH_hs_0027107,36.66666667,36.27777778,36.55555556,38.66666667,-0.003275132,-0.018658165,-0.007653573,0.07334615
LINC00032,PH_hs_0011818,64.41666667,54.08333333,69.52777778,67.27777778,0.38975346,0.137503524,0.499908931,0.452449505
LINGO1,PH_hs_0032209,41.29166667,39.18055556,40.08333333,56.47222222,0.168106402,0.092393604,0.125258238,0.619797154
ZNF544,PH_hs_0061214,193.4791667,199.875,181.1388889,229.5416667,-0.413327684,-0.36640788,-0.5084096,-0.166749856
GNG13,PH_hs_0013125,48.625,47.72222222,52.66666667,56.86111111,0.237304131,0.210267105,0.352496033,0.463048171
TUBA3E|TUBA3D|TUBA3C,PH_hs_0062301,64.83333333,68.38888889,74.65277778,102.4861111,0.213457389,0.29048359,0.416917582,0.874078144
ZNF300,PH_hs_0022532,41.29166667,39.69444444,39.22222222,39.63888889,0.113537459,0.056623912,0.039358084,0.054603331
LCE3A|LCE3B,PH_hs_0030548,45.16666667,41.11111111,43.47222222,43.69444444,-0.047133976,-0.182864057,-0.102298576,-0.094942562
BRPF1,PH_hs_0030861,175.2708333,173.5972222,192.9305556,187.2222222,-0.045074698,-0.058916774,0.093421013,0.050091048
SNORD2,PH_hs_0045225,36.625,39.91666667,37.05555556,41.11111111,-0.00491549,0.119247,0.011945605,0.161784114
FAM174B,PH_hs_0002431,179.125,131.375,148.8888889,164.9166667,0.215696215,-0.231579725,-0.051034395,0.096466717
FARP1,PH_hs_0045110,34.79166667,34.75,33.36111111,36.55555556,-0.029077233,-0.030806047,-0.089651685,0.042271653
ZNF367,PH_hs_0003399,71.35416667,57.36111111,50.25,62.65277778,0.074776731,-0.240147976,-0.43109735,-0.112842472
PRODH,PH_hs_0048274,80,65.80555556,74.02777778,74.86111111,0.547141035,0.265350422,0.435207757,0.451357497
TUBB2B,PH_hs_0023602,225.875,164.375,84.16666667,208.1944444,1.460363377,1.001829671,0.036159663,1.342770348
BBS7,PH_hs_0044414,93.625,65.94444444,67.33333333,78.55555556,0.170888404,-0.334754286,-0.304684523,-0.082292101
ADAM11,PH_hs_0048655,57.91666667,50.75,47.88888889,56.41666667,0.415729605,0.225158856,0.141441996,0.377872461
MSH6,PH_hs_0026021,1701.958333,959.7777778,1145.125,1487.875,0.014375778,-0.812047624,-0.55731485,-0.179566612
C20orf144,PH_hs_0026954,33.125,31.43055556,33.11111111,34.08333333,-0.048183534,-0.123936215,-0.048788564,-0.007037551
C10orf2,PH_hs_0001988,114.7083333,116.5555556,126.0277778,148.8611111,-0.77472245,-0.751674883,-0.638950901,-0.398725745
CSTF3,PH_hs_0045139,98.625,91.61111111,95.61111111,142.3055556,-0.313737541,-0.420168349,-0.35851265,0.215229144
ARHGAP19,PH_hs_0048293,294.0208333,247.1388889,240.0277778,257.875,0.043270087,-0.20732625,-0.249446921,-0.14597638
APH1B,PH_hs_0003138,208.625,220.3333333,208.75,245.7777778,-0.055674507,0.023101215,-0.054810359,0.180767923
UCP1,PH_hs_0042262,34.75,34.91666667,34.19444444,35.33333333,0.111446536,0.118349396,0.088195508,0.135463417
HOXA5,PH_hs_0002929,74.25,69.79166667,77.38888889,86.83333333,0.206824584,0.117488343,0.266560005,0.432682525
PAX9,PH_hs_0048622,33.75,33.25,33.16666667,39.52777778,0.021533162,0,-0.003620316,0.24951251
TSC1,PH_hs_0022176,218.7916667,185.5833333,190.9722222,219.1111111,0.052314791,-0.185175847,-0.143880192,0.054419646
KTI12|TXNDC12,PH_hs_0034895,775.3125,675.2638889,746.3333333,774.8611111,-0.300093223,-0.499419739,-0.355051025,-0.300933408
POLR1D,PH_hs_0045151,979.75,1143.916667,1162.138889,1290.125,-0.416693127,-0.193196743,-0.170396202,-0.019667845
SMTN,PH_hs_0035606,37.79166667,37.5,38.47222222,39.80555556,0.040323895,0.029146346,0.066072915,0.115225548
MAP6,PH_hs_0045134,37.20833333,35.52777778,35.33333333,45.5,0.067806745,0.001128428,-0.006789166,0.358047521
CSNK1A1L,PH_hs_0028646,56.89583333,61.41666667,48.86111111,54.83333333,0.247795453,0.358102663,0.028159121,0.194525628
FAM212B,PH_hs_0048271,48.16666667,45.08333333,44.16666667,45.66666667,0.14978612,0.054345222,0.024708987,0.072892521
IRS1,PH_hs_0048800,34.5,37.16666667,35.77777778,38.66666667,0.010492374,0.117905316,0.062959794,0.174986411
AHCTF1,PH_hs_0044462,639.3541667,553.3333333,446.0833333,633.5,-0.028256639,-0.236723129,-0.547558718,-0.041527345
TENM4,PH_hs_0048643,60.95833333,61.63888889,56.16666667,58.83333333,0.240918455,0.256935852,0.122809182,0.189728774
SUSD4,PH_hs_0026550,79.9375,72.59722222,67.83333333,71.5,0.260104617,0.121146511,0.023226552,0.099175405
SNORD33,PH_hs_0045163,101.125,76.44444444,81.52777778,87.72222222,0.11825392,-0.285402219,-0.192522186,-0.086871518
LYZ,PH_hs_0028009,845.5625,428.0833333,442.1666667,587.2083333,-0.285011163,-1.267030891,-1.220332289,-0.811050116
BCAS2,PH_hs_0031073,437.4583333,500.3888889,377.625,517.8888889,0.017279647,0.211183791,-0.194911685,0.260776642
ZNF234,PH_hs_0047388,94.95833333,85.27777778,84.52777778,95.375,0.487073667,0.331948897,0.319204576,0.493390205
MAGEE1,PH_hs_0000900,44.79166667,42.47222222,42.05555556,47.52777778,-0.025276078,-0.101986832,-0.116210034,0.060264521
IL1RAP,PH_hs_0044474,56.89583333,44.30555556,44.11111111,57.63888889,-0.031869627,-0.392705018,-0.39905053,-0.013150106
SEMA6B,PH_hs_0008960,55.70833333,55.66666667,62.5,60.65277778,0.289386727,0.28830727,0.455349763,0.412067292
BMS1,PH_hs_0047933,37.125,36.15277778,35.41666667,39.75,0.064572001,0.026287475,-0.003390589,0.163135836
RPL35,PH_hs_0038690,24241.375,22199.94444,20698.55556,21081.47222,0.013205351,-0.113710116,-0.214736089,-0.188290561
MMP10,PH_hs_0000305,50.16666667,48.88888889,50.08333333,49.44444444,0.029048533,-0.008173931,0.026650036,0.008127881
ZNF808,PH_hs_0035713,41.29166667,40.56944444,40.86111111,46.61111111,0.03090031,0.005443205,0.015778093,0.205723563
CCNT2,PH_hs_0023546,273.75,329.8055556,315.4583333,480.75,-0.360323651,-0.091566915,-0.155733153,0.452104242
ASAH2,PH_hs_0027512,43.41666667,40.94444444,42.08333333,43.33333333,0.103298625,0.018717371,0.058298641,0.100526876
RBM19,PH_hs_0045073,263.7291667,178.3333333,197.2222222,185.75,1.468004486,0.903523745,1.048769472,0.962309564
FKBP14,PH_hs_0033098,80.125,68.06944444,62.19444444,67.22222222,0.385581091,0.150335975,0.020114356,0.132266875
LOC100506557,PH_hs_0046847,32.70833333,33,32.36111111,34.94444444,-0.023696092,-0.010888316,-0.039093197,0.07170877
SCNM1|TNFAIP8L2-SCNM1,PH_hs_0037106,41.16666667,39.23611111,39.88888889,42.88888889,0.109163443,0.039868863,0.063673745,0.168290748
NA,PH_hs_0030929,33.75,34.80555556,35.11111111,34.88888889,-0.021216486,0.023213615,0.035823664,0.026663664
THBS4,PH_hs_0025002,235.6458333,217.4444444,192.2916667,304.3888889,-0.517911065,-0.633884388,-0.811234995,-0.14861554
GPR18,PH_hs_0004944,446.3333333,477.9305556,460.9166667,739.125,-1.066201755,-0.967522303,-1.019817373,-0.338504937
RSPH6A,PH_hs_0008743,170.5625,192.1666667,193.6527778,139.7777778,1.133385909,1.305443527,1.316557615,0.846220435
TIA1,PH_hs_0045187,137.125,187.9166667,172.3333333,247.7083333,-0.324118311,0.130483096,0.005591848,0.529032473
IL17RE,PH_hs_0024538,79.625,71.40277778,78.02777778,75.47222222,0.307655026,0.150413759,0.278421371,0.230379312
ARL2BP,PH_hs_0000983,873.7916667,833.0833333,723,932.875,0.036859305,-0.031969227,-0.236434395,0.131253739
MYH2,PH_hs_0043528,35.25,36.41666667,37.97222222,39.25,0.041519269,0.088494886,0.148840443,0.196588666
MED17,PH_hs_0031069,92.16666667,87.58333333,89.08333333,84.38888889,0.090155731,0.016567015,0.041066199,-0.037036285
CXXC1P1,PH_hs_0046855,46.41666667,41.86111111,45.19444444,40.33333333,0.282329729,0.133297413,0.243832247,0.079659449
AKNAD1,PH_hs_0026693,35.25,36.02777778,35.41666667,37.33333333,0.041519269,0.07300568,0.048324447,0.124360338
SERPINB4,PH_hs_0031596,32.25,33.61111111,32.76388889,35.30555556,-0.04405518,0.015583895,-0.021247734,0.086540878
ASPHD2,PH_hs_0047283,94.125,74.94444444,71.08333333,81.27777778,0.014764083,-0.313992341,-0.390302542,-0.196952919
ANKRD37,PH_hs_0026583,46,47.25,47.16666667,54.11111111,-0.127489735,-0.088809267,-0.091355949,0.106801269
MEF2B|MEF2BNB-MEF2B,PH_hs_0027159,153.1666667,159.1388889,169.3055556,157.1944444,0.359098157,0.414282227,0.503625111,0.396546027
CLEC18C|CLEC18B|CLEC18A,PH_hs_0030431,86.58333333,79.25,87.63888889,63.30555556,0.375321506,0.247643098,0.392803357,-0.076435724
SYTL5,PH_hs_0045200,37.625,37.83333333,40.13888889,38.44444444,0.083872557,0.091838867,0.177181656,0.114956107
CKB,PH_hs_0035644,137.5,148.4166667,152.625,163.3888889,-0.165838871,-0.055617379,-0.015279194,0.083039388
HORMAD2,PH_hs_0006651,41.16666667,39.91666667,42.13888889,41.75,0.109163443,0.064678058,0.142839081,0.129463005
SPEF2,PH_hs_0045109,48.54166667,42.44444444,44.55555556,46.27777778,0.090717217,-0.102930695,-0.032901097,0.021813162
GOLM1,PH_hs_0048328,1325.583333,1101.944444,1185.361111,1216.944444,-0.240034537,-0.506610415,-0.401335274,-0.363398598
APOO,PH_hs_0003024,155.9583333,172.2222222,158.8888889,193.7083333,-0.072535172,0.070575494,-0.045677574,0.240190205
KIAA1024,PH_hs_0032573,54.16666667,49.22222222,51.83333333,53.44444444,0.248898885,0.110803365,0.185373747,0.22953356
SMURF1,PH_hs_0048018,92.625,87.5,87.20833333,100.7777778,-0.075233127,-0.157351748,-0.162168764,0.046470879
POMP,PH_hs_0023321,1230.395833,1746.819444,1694.75,1873.652778,-0.383300954,0.122307018,0.078648994,0.223430143
CEP19,PH_hs_0016437,130.6875,121.9444444,113.6111111,148.2777778,-0.095866586,-0.19576371,-0.297883807,0.086314656
PTF1A,PH_hs_0016988,34.75,33.75,32.47222222,34.94444444,0.063658637,0.021533162,-0.034148222,0.07170877
CCPG1|DYX1C1-CCPG1,PH_hs_0047401,178.5416667,162.3194444,147.6666667,157.9027778,0.084582853,-0.052842113,-0.189333748,-0.092641395
XPR1,PH_hs_0012657,693.0625,592.7222222,645.2777778,695.9305556,0.063251435,-0.162377877,-0.039813682,0.069209327
COL24A1,PH_hs_0003361,114.8333333,108.5,109.6527778,135.9305556,-0.456573475,-0.538419915,-0.523172598,-0.213245164
DISC1,PH_hs_0045121,58.20833333,69.68055556,78.02777778,95,-0.286593315,-0.027062898,0.136168788,0.420108489
DLGAP2,PH_hs_0029104,36.66666667,37.36111111,36.77777778,38.94444444,0.046650093,0.073718336,0.051015286,0.133598513
PLD1,PH_hs_0048424,170.5833333,154.6527778,136.1527778,189.1527778,-0.018556945,-0.160000895,-0.343807225,0.130518322
GBP7,PH_hs_0034756,42.16666667,37.52777778,39.08333333,43.72222222,0.299998991,0.131854875,0.190449529,0.352262741
EXOSC10,PH_hs_0032653,516.0833333,518.0694444,466.7083333,513.4583333,-0.119110333,-0.113568877,-0.264193145,-0.126467165
SKIDA1,PH_hs_0048053,294.1666667,374.9722222,337.6944444,460.25,-0.383532973,-0.033383025,-0.184448305,0.262250971
TCEAL2,PH_hs_0030031,95.79166667,104.5277778,103.8611111,122.4305556,-0.21041978,-0.084505457,-0.093736275,0.143571823
ATF6B,PH_hs_0031185,205.5,144.2361111,160.75,185.2222222,0.231783472,-0.278922518,-0.122536185,0.081902276
OPA3,PH_hs_0049263,79.58333333,87.69444444,83.27777778,106.3888889,0.119637568,0.259656689,0.185102812,0.538446821
CAPN10,PH_hs_0027770,186.0416667,171.6111111,195.1388889,182.4722222,0.164080451,0.047597646,0.232956,0.136131541
SLC35A4,PH_hs_0010378,368.9583333,330.7083333,400.0277778,382.1666667,0.077133844,-0.080764658,0.193776126,0.127877892
LOC100506679,PH_hs_0037784,86.20833333,71.88888889,53.16666667,79.63888889,-0.111986543,-0.374045072,-0.809291859,-0.226340784
MRPS14,PH_hs_0061639,437.4375,315.3194444,290.1527778,455.8333333,-0.30120837,-0.773471135,-0.893472532,-0.241778846
PLEKHM3,PH_hs_0036193,40.70833333,36.38888889,35.02777778,38.58333333,0.093010964,-0.068815192,-0.123813728,0.015664595
MTMR4,PH_hs_0008374,815.6666667,653.3194444,688.6944444,827.0833333,0.030988445,-0.289202671,-0.213127211,0.051041446
B3GALT5-AS1,PH_hs_0032967,35.25,33.97222222,33.88888889,35.22222222,0.084268917,0.031001252,0.027457996,0.083131593
MCCC1,PH_hs_0031213,133.0833333,95.77777778,93.68055556,115.4722222,-0.090170434,-0.564737473,-0.596678804,-0.294954499
AADACL3,PH_hs_0040783,43.79166667,40.72222222,37.41666667,43.47222222,0.198343166,0.093503099,-0.028632153,0.187780653
RAD50,PH_hs_0003079,324.6458333,244.1944444,242.125,325.3055556,0.064660673,-0.346175641,-0.358453971,0.067589441
SLC26A1,PH_hs_0024895,54.58333333,50.02777778,43.38888889,53.27777778,0.330211534,0.204480403,-0.000923325,0.295284942
LRCH2,PH_hs_0004013,34.25,33.69444444,33.77777778,34.80555556,0.042749647,0.019156398,0.022720077,0.065963262
SNX13,PH_hs_0049307,352.75,378.2638889,349.5,400.2916667,-0.18150419,-0.080757217,-0.194857817,0.000901309
PITX3,PH_hs_0027856,174.75,139.8888889,94.13888889,151.1111111,1.340624189,1.019613109,0.448194463,1.130941478
IFT172,PH_hs_0007309,339.8125,301.625,287.3333333,331.6666667,0.307275958,0.135293046,0.065262404,0.27227106
ZNF608,PH_hs_0005145,48.04166667,45.52777778,44.36111111,53.08333333,0.113185075,0.035645916,-0.001805626,0.257157839
SDC3,PH_hs_0061641,51,45.16666667,40.36111111,47.52777778,0.380870896,0.205632095,0.04333954,0.279144597
CCDC141,PH_hs_0036155,39.20833333,35,33.11111111,36.22222222,0.195056329,0.031250934,-0.048788564,0.08077107
ZC3H10,PH_hs_0003925,87.79166667,91.88888889,88.5,101,0.261255244,0.327061663,0.272848696,0.463454628
PPP1CA,PH_hs_0010846,1581.75,1595.875,1880.291667,1661.944444,0.01485969,0.027685748,0.264294561,0.08621025
DNM1P41,PH_hs_0035112,50.375,48.52777778,47.36111111,50.77777778,0.400394741,0.346497604,0.311389735,0.411884066
CBWD3|CBWD5|CBWD1|CBWD2|CBWD6,PH_hs_0030101,2701.666667,2874.430556,2760.680556,3818.361111,-0.404076742,-0.314650251,-0.372902467,0.095027121
LRTM2,PH_hs_0017176,155.5416667,154.6666667,127.7361111,175.0277778,0.922139879,0.914001081,0.63800521,1.092422679
FAM177A1,PH_hs_0049135,170.2083333,182.4166667,177.3194444,197.0277778,0.142031183,0.241967059,0.201080258,0.353128552
GABARAPL2,PH_hs_0027060,2445.208333,2105.75,2190.777778,2649.166667,-0.188539909,-0.404163132,-0.347054147,-0.072958688
IGFBP6,PH_hs_0014144,45.33333333,41.11111111,42.61111111,43.72222222,0.062323279,-0.078720602,-0.027019295,0.010117763
RHOD,PH_hs_0027582,39.54166667,38.59722222,36.61111111,37.77777778,0.051060489,0.01618383,-0.060031634,-0.014775353
CRX,PH_hs_0013214,40.5,39.16666667,38.30555556,41.44444444,0.002971567,-0.045323991,-0.077396696,0.036228382
NA,PH_hs_0061650,43.125,42,40.41666667,46.52777778,-0.07998197,-0.118117099,-0.173556086,0.029585857
KCP,PH_hs_0033493,71.35416667,77.97222222,81.11111111,100.4722222,0.048401315,0.17636389,0.233303196,0.542128424
EMX2,PH_hs_0011875,42.04166667,42.25,41.44444444,42.72222222,-0.046429103,-0.039297625,-0.067070243,-0.023262275
TMEM161B,PH_hs_0024308,119.0833333,92.52777778,93.27777778,113.1666667,-0.17026149,-0.534274553,-0.522627677,-0.243783927
SKINTL,PH_hs_0034987,35.66666667,33.47222222,34.72222222,35.52777778,0.10122205,0.009609994,0.062504943,0.095593112
MBD5,PH_hs_0030749,56.875,45.63888889,45.11111111,48.11111111,0.178671044,-0.138859928,-0.155640775,-0.062753478
FADS2,PH_hs_0024452,174.6458333,151.9722222,182.6944444,128.9583333,0.603844173,0.403219598,0.668844713,0.166316953
DPH7,PH_hs_0015183,153.7083333,153.5833333,145.6388889,173.5277778,0.127060461,0.125886743,0.049260717,0.302031701
LOC283440,PH_hs_0033670,102.2916667,81.33333333,80.75,83.61111111,0.417586258,0.086816286,0.076431804,0.12666422
ZNF711,PH_hs_0049310,276.4583333,319.7083333,297.3055556,411.4583333,-0.25831556,-0.048621271,-0.153431198,0.315368722
FAM117B,PH_hs_0023467,93,77.33333333,79.13888889,76.86111111,0.200793826,-0.06534649,-0.03205008,-0.074183058
TRAF3,PH_hs_0015383,194.2916667,153.5972222,144.3888889,151.6805556,0.022135788,-0.316936111,-0.406128509,-0.335052083
MYOM2,PH_hs_0025915,57.75,46.86111111,45.16666667,55.58333333,0.101321187,-0.200108597,-0.253241313,0.046152596
ZNF544,PH_hs_0025717,167.6666667,136.1666667,139.3333333,169.3611111,-0.100395871,-0.400618193,-0.367451329,-0.085889131
PTAFR,PH_hs_0061662,107.125,95.75,101.8055556,105.4861111,-0.291189061,-0.453139873,-0.364667973,-0.313431207
OR1F1,PH_hs_0032444,78.70833333,64.79166667,63.75,64.13888889,0.678835842,0.398127721,0.374744793,0.383518813
STON2,PH_hs_0022005,61.41666667,50.75,51.80555556,50.13888889,0.574236094,0.299013703,0.328712699,0.281535906
GIMAP1,PH_hs_0009744,166.0625,143.3888889,136.4583333,191.8888889,-0.149612006,-0.361405094,-0.432877828,0.058932848
SORBS1,PH_hs_0031870,49.91666667,46.61111111,49.16666667,51.08333333,0.058994047,-0.039853646,0.037152998,0.092325118
SNRNP35,PH_hs_0028404,704.7083333,832.75,818.2777778,1134.569444,-0.323343396,-0.082486222,-0.107778998,0.36370334
LOC400043,PH_hs_0001688,40.5,40.86111111,42.05555556,43.27777778,0.085608716,0.098415242,0.139983201,0.181313229
TMPRSS11A,PH_hs_0049411,36,34.91666667,35.80555556,39.66666667,0.071892918,0.02781185,0.064079464,0.21182318
